ac16vRz2E70_000211_000221,a person is using a tool to carve a piece of metal.
_ctzjJx0uV8_000099_000109,a young man is tying a tie around his neck.
mgYrYnKEDHc_000205_000215,a man is sitting on the floor and putting a face on a pumpkin.
RlfVK8z5wJ0_000000_000010,a person is standing on a wet surface and looking for something.
jZqFMbAekqk_000002_000012,a young girl is practicing her archery skills in a field.
5jS7QxyiCcU_000001_000011,a man is water skiing on a body of water.
FB5hsAibAaY_000009_000019,a group of people are playing a game of laser tag.
IB-8NOqnd5Q_000000_000010,two people are climbing up a platform and swinging from a platform.
ta7i2yT1YHI_000012_000022,a woman is standing on a yoga mat and lifting her hands up.
9RH2Yb5U5vI_000012_000022,a young man is sitting on the floor and folding a sweater.
Z2pgniaw_Zc_000049_000059,a man is trying to break up a calf in a competition.
5itHnZhjeg0_000092_000102,a man is singing into a microphone in a recording studio.
quPKUsJCiu8_000002_000012,a group of people are ice skating on an ice rink.
q2ZBVyR1k-U_000021_000031,a man wearing protective gear is working on a construction site.
x9FExBs3FiM_000043_000053,a group of people are watching a man jump over a bar.
2MZCdE1qC2o_000021_000031,a person is using a plastic bottle to cut down a tree branch.
b8lFP6c6QYs_000013_000023,a person is using a sewing machine to sew a piece of fabric.
0c8VvSaw-b4_000013_000023,a man is sitting in a car and talking to the camera.
ajB5i7H4RDo_000221_000231,a group of people are walking in the snow holding signs.
eVE1HglKrU0_000081_000091,a group of people are jumping on a bounce house.
f9R3_O_PSls_000044_000054,a man is sitting in an office chair picking up a potato.
43-j4CE9FT4_000066_000076,"carrots, celery, and carrots are displayed on a plate."
48gF4_ZaHYU_000000_000010,a little boy is trying to kick a soccer ball.
2HiDlFDURVs_000019_000029,a baby is chewing on a green pacifier and is chewing on it.
RZNHLZa_OzI_000100_000110,a young ballerina practices her ballet routine in a dance studio.
vNJWvPlEbwI_000000_000010,a little boy is putting a christmas tree on a christmas tree.
XXQZz6FuEYI_000183_000193,a man is holding a sledge hammer.
5a8wLC-I4eA_000179_000189,a woman is holding a object in her hand
0KhgYROrH8c_000000_000010,a group of people are watching a concert in the dark.
_dTUuY5L27o_000000_000010,a group of people are standing in a room and talking.
M9sGALsPg-0_000000_000010,a group of people are playing a game of pool.
xC4k9OqDiRk_000013_000023,a group of men are working on the ground with dirt.
q0aP8ZxGZBw_000000_000010,a young man is holding a power drill and he holds it in his hand.
qWi8fYqLJwk_000000_000010,two men are playing a game of beer pong.
zbIbjob4XF4_000087_000097,a person is water skiing while being pulled by a boat.
D9QhY6ecmrw_000006_000016,a man is showing how to solve a rubik's cube.
058y9xGmmTQ_000206_000216,a man in a grey hoodie is eating a sandwich.
B4Zk7uw432k_000000_000010,a woman is demonstrating how to use a vacuum cleaner.
X-bEQxALkfo_000000_000010,the camera pans to the camera and then pans to the camera.
hyqD2ZGznWo_000040_000050,a woman is using a tool to open a box.
aT7NCMQM56Q_000000_000010,a dog is looking out the window of a house.
IEBbCxue1Z4_000051_000061,a woman is giving a man a back massage.
f0LU31eTLnk_000046_000056,a group of people are in a pottery studio and one of them is dancing.
q7kPw2pdB30_000020_000030,a group of people are watching a man laying down on the ground.
CdpVL_aK2q8_000083_000093,a man is swimming in a pool and then swims under water.
3zvLRj6m5a8_000000_000010,a person is talking and then a person is talking in the background.
9QzOQnffcfQ_000034_000044,a person is riding a sled with dogs on a snowy hill.
1ncXMvox-gs_000172_000182,a woman is demonstrating how to make a small box.
JeEGBWh5hzk_000098_000108,a man takes a bite out of a taco and takes a bite.
uMpqOGF3rnY_000000_000010,a person is showing how to do a battleground workout.
Xi5zvduDOvM_000027_000037,a woman in a blue tank top is doing leg stretches.
5ktbNWXS2vs_000063_000073,a person is opening a bottle of beer with a pen.
Xc4VjKPDAOg_000003_000013,a boy is riding his bike on a ramp and doing tricks.
NprSsZpsKz0_000038_000048,a woman is using a long white stick to stir two bowls.
RmdDUmD4q8U_000019_000029,a group of people are working in a factory and one of them is working.
9uto-7ChxIs_000012_000022,two women are standing next to each other and one of them falls down.
F7UUQDKc6Mk_000002_000012,a little girl does a back flip on a gymnastics mat.
Z7j0-gk5ATY_000063_000073,a woman demonstrates how to fold a bow on a piece of cloth.
DijDpS1g03M_000000_000010,a woman demonstrates how to weave a piece of yarn.
7at4UFVmTCc_000020_000030,a person is laying on the floor while another person is laying on the floor.
Lc6Ip9BPMtE_000028_000038,a man is on the roof of a house using a leaf blower.
9NUHHtUsDUA_000022_000032,a man is playing an acoustic guitar in a garage.
-DP6ekfsGKY_000015_000025,a man is combing the hair of a small child.
352eUp-RrsU_000110_000120,a woman is getting her face waxed by another woman.
mi_onKKpC9c_000040_000050,a man is using a power tool to sand down a piece of metal.
0L444LmR9g0_000119_000129,a person is rubbing a child's face on their back.
tcHw8audLvM_000099_000109,a little girl is chewing gum and chewing on it.
7spBxiCcI-c_000002_000012,a group of people are skiing through a snowy forest.
uCo8WIVpPHw_000008_000018,a woman demonstrates how to use a watermelon on a string.
krmuNJrZ36A_000000_000010,a group of people are standing in a field playing bagpipes.
imhryg1O3yw_000012_000022,a group of people are standing on a dock in the water.
K938ohitkWo_000118_000128,a man in a blue polo shirt is demonstrating how to use a stick.
1M_ehUdQbpE_000000_000010,a person is standing in front of a camera and then another person is talking.
_LlM1EXawQk_000107_000117,two young girls are dancing on a stage to music.
2eyqjQUXLqo_000032_000042,a little boy is laying on a blanket and holding an orange.
uApnpDCCcf0_000118_000128,a man is using a tool to clean a pipe.
G571V9l2iT4_000095_000105,a man is demonstrating how to tie a neck tie.
8b8eGd-c16Y_000004_000014,a person is petting a dog while sitting down.
rg-fGN7hgSA_000019_000029,a person is showing how to tie a blue and yellow string.
99zDLR2acf4_000003_000013,a woman is at a track and field event and the crowd is cheering her on.
m4xsBl0bp9A_000025_000035,a man is writing on a chalk board with a marker.
H7tIlfPNF-w_000000_000010,a group of people are dancing in front of a screen.
8YBGHniZSVA_000000_000010,a woman is standing in the grass and stretching her arms.
i-NOuM28PME_000512_000522,a person is showing how to make a sandwich with eggs and bread.
Y2Y8uhqwBUs_000015_000025,a man is folding a piece of paper in half.
i0ccSYMl0vo_000027_000037,a group of people are sitting around a table playing cards.
0hfXA5T_OKg_000043_000053,a man is talking to another man in a store.
lbTlB0ufRR4_000005_000015,a woman is standing in a living room lifting weights.
Ocn7yFVKn_A_000024_000034,a young girl is blowing a piece of paper into a piece of paper.
pE_c6seMumw_000037_000047,a man is laying on a blue mat doing leg exercises.
S0nrc6Ov2uE_000000_000010,a woman is holding a soccer ball in her hand and she is holding it.
TTGweomNJjI_000005_000015,a little boy is walking around a room holding a piece of wood.
R0oJNG1OsZ4_000000_000010,a man is playing the harmonica in a dark room.
ufL_i84GFmk_000010_000020,a person is swinging on a rope and another person is holding a rope.
CIhIAXy0nwk_000153_000163,a group of children are dancing in a gymnasium.
rkv6-qHmyPg_000069_000079,a man is massaging a woman's back by the water.
9ALCrxTtYr4_000261_000271,a man is using a tool to chisel a piece of wood.
1ETCFP3Rgko_000009_000019,a man is dribbling two basketballs on an outdoor court.
9-cJ8KW-u5M_000046_000056,a young boy sits on the beach and looks at a sand castle.
kiva9a4UuFc_000020_000030,a group of people are standing on a tarp in a park.
0nMb-fRkFIo_000031_000041,a man and a woman are dancing in a dance studio.
r-wIkSbrt_Y_000045_000055,a baby is walking around in a room with a woman.
WbGgHu9LLIg_000132_000142,a person is riding a canoe down a muddy river.
ej51j5cjYDA_000168_000178,a person is wearing gloves and polishing a piece of leather.
626py8FOERY_000002_000012,a young boy is standing in a living room and doing somersaults.
HlnERvP21f0_000076_000086,a person is driving a lawn mower in the middle of the street.
7NzXKuo87fk_000008_000018,a group of men are outside and one of them is trying to do something.
OWg15_BBsLE_000003_000013,a man is sitting in a bathtub eating a hot dog.
k4q9p7klyUI_000000_000010,a man is skiing through the snow in the woods.
-MbgmB0jOpY_000004_000014,a skiier is doing a high jump over a snowy hill.
Zeomhfd7amQ_000000_000010,a little girl is brushing her teeth with an electric toothbrush.
aYew9G2osTo_000000_000010,two men are dancing in a living room with a pillow.
LUWCTUBx5lU_000338_000348,a person points at a hole in a tire and points at it.
O7kvZg8bFFg_000000_000010,a cat is standing on a table and is moving a toy animal.
tAkTMocRHxo_000154_000164,a woman is showing how she braids her hair.
HL1NhDjJWaw_000055_000065,a man is talking about a civil war reenactment.
USn563lPuYU_000071_000081,a person is using a tool to remove the cap from a bottle.
VCX8Q4Q752A_000071_000081,a group of people are sitting at a table eating food.
i-KeZwGXpE4_000070_000080,a person is making a sushi roll in a kitchen.
hAaFj0Csg94_000001_000011,a man is balancing on a tight rope tied to a tree.
86CfWe9ds60_000000_000010,a man runs towards a cow and runs to catch it.
dPOKCHIV4fI_000146_000156,two children are running on a treadmill and one of them is holding a laptop.
mSfIyIeoCg0_000053_000063,a person is walking down the street with a camera.
KwBTtTHipqs_000000_000010,a person's knee has a small mark on it.
MyIecl0syug_000073_000083,a man is playing in the snow with a snow shovel.
4Ff-9-GoYJE_000027_000037,a man kneeling on his knees with a bow and arrow
wFE4bEKBqdU_000076_000086,a person is picking a small cherry from a tree.
olcn2lYN2P4_000001_000011,a person is snowboarding down a hill in the woods.
_vK13Pa2mPU_000002_000012,a little girl is rolling on a mat in the yard.
Mtzzdluf_BI_000000_000010,a woman is using a machine to insert a paper into it.
WDtHOabzTc8_000000_000010,a basketball court
rDZa20STPUU_000340_000350,a young man is riding a bike down a hill.
GOH6fBhoi2o_000010_000020,a little boy is sitting down and shaking his head with his hands.
_xBgEfWk_HY_000060_000070,a person is using a pressure washer to clean a metal object.
LfEvCy0kkS0_000001_000011,"a person is showing how to do some stuff with the word "" stuff ""."
2kJxrcNRS9w_000047_000057,a young girl does a dance routine outside on a cloudy day.
ZcnNHMARS9k_000021_000031,a police officer is riding a horse in a public square.
2bQ5Dx3BqG8_000041_000051,a machine is moving a piece of wood down a conveyor belt.
61cHpch8EBA_000152_000162,a group of men are dancing outside on a court.
9oYDDdrtDQ8_000105_000115,a man with long hair is blowing into a long tube.
7lPFqjNlWBI_000001_000011,a girl is climbing up a ladder and then climbs up.
4CVBQBgb2cc_000251_000261,a man is spray painting a car with spray paint.
I1ujOYAo1lc_000078_000088,a girl is talking to the camera and then talks to the camera.
s3jFgtaouNQ_000000_000010,a man is standing on the side of the street and talking to another man.
jiGa0oPF9rI_000020_000030,a woman is holding a toddler's head and waving her hands.
NMIAhI8oF9s_000001_000011,a person is riding a horse in a barn.
Y4oys5bb_FE_000021_000031,a group of kids are playing hockey in an ice rink.
BgRJnAWjQZU_000293_000303,a young man in a red shirt is talking about cooking.
fgzGX-pPYiM_000004_000014,a group of people are laughing and talking in the dark.
aKLZHkkJw-M_000027_000037,a woman sits on a sewing machine and talks to the camera.
0AjZCHKtJG8_000025_000035,a man is on a stage doing a tap dance.
_Z0BTbNISSM_000001_000011,a group of kids are laying on a couch and having a hair removal.
mdFZkeQv2Rc_000092_000102,a person is folding a piece of red and green paper.
WRbuGFoxj4Y_000013_000023,a little boy is sitting on the floor playing with an apple.
wFSEXMaUIb8_000000_000010,a man is in a gym trying to pull a weight.
eR6-RiVusYk_000000_000010,advertisement for a sports trainer for stt sports trainer
FB8xx-lkCEs_000022_000032,a baby is getting their hair washed by a cat.
sBEZc45RAGo_000012_000022,a man is slicing a potato with a knife on a plate.
2VGhlqVs7T8_000163_000173,a woman and three children are looking at an easter egg.
9vttVIYnQpQ_000000_000010,a man is using an electric clipper to shave a dog's hair.
MGdmoAQEYzk_000000_000010,a woman is in a dance studio and is dancing.
o9bTKIYCA9c_000021_000031,a little boy is making a funny face and making a funny face.
MdPV21mSlYo_000000_000010,a young man wearing sunglasses is playing the trumpet.
A4IzCUlVHq4_000000_000010,a woman is cooking an omelette on a stove top.
fCuZH-QXUis_000815_000825,a scuba diver is scuba diving in the ocean with a fish.
_XykQpfY_a8_000004_000014,a woman is giving a talk about the earth.
ag2pbbRQx5o_000000_000010,a little girl blows out marshmallows and then blows out the candles.
5bKeKCBLtK0_000026_000036,two women are in a kitchen and one of them is cracking an orange.
TgP0AJD4P9g_000031_000041,a person is getting their foot massaged by a woman.
OO82LLiKqmU_000000_000010,a person is opening a plastic bag in a conveyor belt.
5jO9W3xNMLs_000000_000010,a person is standing in a field and walking across the grass.
2dwrPm8txvw_000004_000014,a cricket game is being played and a man runs with a bat.
TnDlF_KaiY4_000044_000054,a group of kids are jumping in a bounce house.
Cco7Rj9b7aw_000000_000010,a man stands on a dock and jumps into the water.
fczrPopQewI_000898_000908,a man is demonstrating how to make a fishing lure.
3GyPtqGAxK8_000004_000014,a man is teaching a young boy how to do a karate kick.
TAf7627tu1Q_000000_000010,an advertisement for a new logo for a new logo.
YA1NIcindpE_000023_000033,a young man throws a football to another young man on a football field.
i_m_X5pwaMY_000015_000025,a man is shoveling a frozen pond in the woods.
y4J5iNYRYiE_000180_000190,a person stirs a food item in a pan with a spoon.
f1KirPSBMrE_000040_000050,a person is standing in front of a camera and talking.
GCQiuk3lRgU_000258_000268,a woman is demonstrating how to use a glue stick to paint a bottle.
tMh2VAsrgh4_000053_000063,a person is wrapping a present with a piece of paper.
Q3aSaa9Iv5c_000000_000010,a group of girls are playing volleyball in a gym.
S72BJD-UxP8_000075_000085,a man uses a power tool to cut a large piece of wood.
tHOAJA8QWGc_000018_000028,a young boy is walking in the woods and talking to the camera.
mcMqVzsTkkU_000051_000061,a man is sitting on top of a mountain and tying a rope.
WCfBIKrsT9s_000118_000128,a boy is standing in a dining room playing a saxophone.
yFjdjURjpUM_000097_000107,a man is showing off his work in a shop.
oi2YzmwYGto_000038_000048,a person is climbing a rock wall with a rope attached to it.
NFjEKO8Jxq4_000020_000030,a man is setting up a tent in a tent.
r3_AWQXmw0E_000000_000010,a person falls off a picnic table in the snow at night.
sWBXuV7imP8_000012_000022,a video of a text describing how long it takes a hand held blower just to get halfway.
6x3GfwDDaGQ_000005_000015,a young girl is eating a sandwich while a man talks to her.
ZqotCYndT30_000026_000036,a man in a wet suit holds a rope and smiles.
bD3IOiRQat0_000097_000107,a woman is brushing a horse's neck with a rope.
qGw6tfeebrU_000036_000046,a man is sitting in a chair and playing a guitar.
qouoEhZ6B3E_000066_000076,a person is showing how to work on a computer.
_ccnthBgkJQ_000084_000094,a woman is standing next to a horse and talking to the camera.
M8YP9caUgrk_000000_000010,a group of children are watching a boy do tricks with a stick.
nAgCJOqlD4Q_000029_000039,a person is outside and throwing something in the air.
iOwov3nYkyA_000002_000012,a man in a wheel chair is trying to fix his bike.
54s2722ZB5I_000013_000023,a group of young girls are dancing in front of a mirror.
kZmT74BWtuE_000000_000010,a young woman is demonstrating how to use a wall mounted device.
0LXbXB2SG1Y_000089_000099,a young boy picks up an easter egg from the grass.
ngjYsOhutKo_000000_000010,a little girl is walking around in a living room.
L7pS0O-dX70_000016_000026,a person is using a hammer to cut a block of wood.
SMrNALE2rU0_000032_000042,two girls are sitting on a bed and playing with their legs.
9G1GT8YbSY4_000084_000094,a person is chopping carrots with a knife on a cutting board.
x2Acp2ys0QQ_000094_000104,a woman is using an electric iron to blow a toilet.
O0hqyxavhCE_000007_000017,a young boy plays the drums in front of a disco light.
AlGpYo1jcMY_000100_000110,a person is making a pizza in a commercial kitchen.
HB11MXjwvVo_000021_000031,a little boy is pushing a toy on the kitchen floor.
mDoGeykUS4Y_000000_000010,a person is showing how to do a lunge.
B3ZaazFxhWA_000451_000461,a girl is chewing gum and talking to the camera.
fEPaXQ8F-kg_000003_000013,a group of people are building an ice sculpture outside.
cuRpebukhx8_000097_000107,a man is running around in a tent while another man is running behind him.
F16EyuV_egA_000000_000010,a car is shown with a steering wheel and steering wheel.
14xeEgCnyfU_000000_000010,a man throws a ball back and forth in a park.
ic5adlQD8g0_000068_000078,a man is standing in front of a restaurant and taking orders.
afjSa8mLtUg_000095_000105,a man is cross country skiing in the snow while a woman films him.
7GiHkgsemGY_000000_000010,two dogs are standing next to each other on a wooden floor.
IRpEVrNPdcE_000019_000029,a person is laying down in a bed with a blanket.
XFqgX4D4iVU_000229_000239,a person is playing with a toy train set on a table.
X0ilEvzj-_Q_000032_000042,a group of kids and a dog are playing in a pool with water.
RFbDelPr1Ps_000621_000631,a person is getting their back waxed by another person.
H1QHe2uyK5c_000000_000010,a teapot is placed on a table with a glass of water and a glass of water.
3QKNa3vBLks_000000_000010,a person is writing on a piece of paper with a pencil.
EEMcAHWRTHU_000048_000058,a bulldozer is clearing snow from a parking lot.
-50SqYJdxL8_000347_000357,a man uses a tool to cut a rock out of it.
pTxBxE_LSrU_000014_000024,a person is walking through a rocky area with a plastic bottle.
0FhPVyStI9M_000000_000010,a man is holding a ball and talking to the camera.
gcgF0kqC6RI_000000_000010,a group of people are standing on the end of a diving board.
iEAWgsSvJAE_000023_000033,a man is working on a bicycle in a garage.
v3aQl136Qaw_000000_000010,a boy is holding a book and looking at it.
bxvSpVjteDY_000003_000013,a person is showing how to use a machine to push buttons.
vbPK1FaEkkY_000001_000011,a person is brushing my teeth and super fast.
S0K9hxuTlj0_000013_000023,a person is cooking sausages in a frying pan.
YObpaG_qxzU_000021_000031,a woman is sitting at a table and drawing a picture on a piece of paper.
l6_2Ax9-3DQ_000063_000073,a woman is sitting down and knitting a red yarn.
3YR87sqmPfM_000031_000041,a man in a yellow hat is fishing on the beach.
TdCWFhoQtxo_000028_000038,a person is holding a piece of clothing in their hands.
w0b3iw74zHE_000145_000155,a woman is using scissors to trim a cat's fur.
QB2Fbbw4TmM_000262_000272,a person is reading a book in a dark room.
wCc4wdnOGzw_000001_000011,a little boy is cooking eggs in a frying pan with a spatula.
81gFQUWEutk_000011_000021,a man is doing a dance on a skateboard outside.
TqbAGM4lX4U_000051_000061,a person pours ketchup onto a picture of a face on a pan.
8FTE80JekZE_000009_000019,a person is sitting on a counter and is trying to get something out of the sink.
DOtYZKD81A4_000000_000010,a person is showing off a tray of chocolate chip cookies.
aGlAVLUV9mw_000000_000010,two men are dancing around a table to music.
3xZ42ntsE30_000034_000044,a man is standing in the middle of the street talking and yelling.
aTJvGliOu7k_000000_000010,a young boy is sitting in a car seat and making funny faces.
LfV15U34x88_000089_000099,a man with a tattoo on his arm is getting a tattoo.
AMzDOF-2N8g_000000_000010,a man is standing outside and dancing to music.
to1MWchQCqM_000002_000012,a group of people are playing soccer in a large stadium.
-ca2coODeew_000000_000010,a man is using a hose to power a trailer.
E1Ciql_AQRs_000000_000010,a young man is talking to the camera and smiling.
VY-sewx3WFg_000452_000462,a person is using a knife to sharpen a piece of metal.
QEPGmSl4IlU_000082_000092,a person is showing how to fold a triangular piece of paper.
9WaPYUGht54_000023_000033,a young boy is hitting a baseball with a stick.
yOLcO75Mc98_000026_000036,a person pours a mixture into a bowl and then pours it into a bowl.
C-I8dXj6lGw_000000_000010,two teams are playing a game of field hockey.
fGbp5Hx9wLY_000232_000242,a person washes clothes in a washing machine while a woman talks.
aSplszCLGYo_000000_000010,a girl runs down a hallway in a high school.
JzgAmwI2fwE_000011_000021,a person is using a machine to move a piece of wood.
i-3KZaTDuWg_000000_000010,two men hug each other and hug each other.
J4YjMOdSx9g_000008_000018,a woman is singing a song in front of a couch.
MqPBZFPTfy4_000000_000010,a man is doing jumping jacks on a gym floor.
mjWO45-M3cM_000035_000045,two kids are playing in a bouncy house while music is playing.
0G1oPLygrEg_000017_000027,a man is talking to a group of children in a yard.
AfWjIh2e3Uc_000004_000014,a man is riding a motorcycle on a log in the woods.
U2KnwEJkcXg_000037_000047,a woman is doing a belly dance in front of a blue tarp.
nCJz3cftWVA_000002_000012,a woman is walking on a tight rope while another woman talks to her.
h17VF3bCHsw_000009_000019,a person is holding a cell phone and talking to another person.
urRUhNgXJvg_000210_000220,two young boys are playing with each other in a room.
3cdH4c8LP28_000057_000067,a man is juggling baseballs and then juggling them.
hRV4dqug2ZI_000018_000028,a woman is leaning against a wall with a ball on her neck.
wetvs6KDLws_000000_000010,a man is using a tool to cut a piece of meat.
j3MLnbSlz3s_000038_000048,a man running down a track with a stick and a pole
JD2tpdlI7BU_000005_000015,a group of girls are playing volleyball in a gym.
VATGIJuBmws_000124_000134,a group of people are standing in a room and clapping.
1DTS-lRWuM4_000001_000011,a little girl is outside with a rope tied to her waist.
-J9-jl65FVU_000012_000022,man wearing pink gloves
CC_bY6HrrKo_000000_000010,a group of people are riding camels in the desert.
fmxRR8TrmzE_000000_000010,a group of kids are playing football on a field.
if9qhk68jM4_001894_001904,a man is sitting in front of a fishing machine and tying something.
JPOodT2-4_8_000000_000010,a couple of people are talking and laughing.
-rFgI-VJ98A_000009_000019,a group of people are playing with snakes in a room.
_8mOZcLXnO0_000038_000048,a little girl is laughing and rubbing her head with her hand.
Bvl2hxg9Hb0_000263_000273,a man is talking about a piece of wood that has holes in it.
9NDwOAQX4RI_000051_000061,a woman is sitting at a table and is cutting her hair.
-Q2SDb3Vpq8_000017_000027,a group of people are watching a girl throw a baseball.
1w5xkvb3oCc_000000_000010,a person is riding a skateboard down a hill.
bjf8vlgDLh4_000000_000010,a young woman is singing a song in front of her.
J4LK1r2B4W8_000012_000022,two men are sitting down.
1sVu94u4bm0_000042_000052,a woman is getting her hair waxed in front of a mirror.
5kvBdoC-qiU_000019_000029,a little girl is sitting on the floor playing with a mallet.
8bM-lw2Nl10_000101_000111,a woman is sitting down and talking to someone.
b2VwJXLsqNI_000022_000032,a man is water skiing behind a boat on a lake.
D9SLYYEAEf8_000000_000010,a man is holding a baby and a woman is holding a baby.
Rj_4dveDWtc_000106_000116,two women are dancing on a stage while music plays.
WUhb4K-VzUc_000029_000039,a person holds a piece of white rock and shows it.
Q9ukXRcTiAg_000009_000019,a woman wearing headphones is playing the trombone.
-iO-x3L5y_U_000000_000010,a logo for the football challenge for the football challenge.
vgsveBkXVss_000291_000301,a man is showing how to put a sticker on a wheel.
p6W0fdWPTrY_000096_000106,a man with blue eyes is making faces with his eyes closed.
VgbxijV564w_000172_000182,a woman is sitting on top of a camel as she rides.
uBGcQowQFPw_000000_000010,a young boy is talking to the camera and then talks to the camera.
N211QZ5qIag_000077_000087,a person is showing how to use a copy machine.
OY8dJLKme4A_000118_000128,a man and a child are walking around a room.
4nDwGxb5_L4_000164_000174,a young girl is using a curling iron to curl her hair.
Q5ukigw09I0_000000_000010,a woman is standing in a gym with dumbbells in her hands.
NDsUJDmtgV8_000064_000074,a person wearing blue gloves is waxing another person's arm.
yJf9kzzvdMY_000000_000010,a man and a toddler are in the kitchen playing with each other.
A2LgyTrivWw_000002_000012,a person runs and jumps over a pile of garbage on a driveway.
nAdQVnYmghw_000048_000058,an egg is being cooked in a pot on a stove.
pa1yAsPth9Y_000007_000017,a group of people are playing basketball in a gym.
ZchkDtrtqVA_000049_000059,a man and a woman are sitting at a table eating food.
u9b8tQH6B7U_000073_000083,a woman is showing how to do a manicure on her nails.
0OD7azY3SQg_000000_000010,a boy is sitting on a stage and throwing a football.
3UeuF_M68PQ_000076_000086,a man wearing a mask is standing in front of a camera.
-MgXP03ijj8_000004_000014,a person is snowboarding down a snowy hill at night.
C7ylSyvSlxo_000086_000096,a person is using a squeegee to clean a window.
JFpWn6Y2oxo_000000_000010,two people are climbing a rock wall.
q6elxqsBhcg_000209_000219,a small animal is walking on a piece of concrete.
tBqVCvdqgT8_000014_000024,two women are practicing martial arts in a martial arts studio.
cKRVGGQfXXg_000003_000013,a group of girls are doing a dance routine in front of a building.
0FDVa0TOc3A_000000_000010,a woman is doing exercises on a ladder in a gym.
H8CNgE0TR1U_000000_000010,a person is playing a musical instrument in a tree.
w8ttgeFJcKI_000129_000139,a young man is getting his eyebrows pierced by a tattoo artist.
OeD-0dgV53k_000048_000058,a police officer rides a bike down a flight of stairs.
4rVzE8sDKf8_000019_000029,a man is demonstrating how to do a back stretch.
yMBrqex5w2Y_000056_000066,two young girls are preparing sushi in a classroom.
7TmunkUlVtE_000000_000010,a person is cutting a pumpkin with a knife on a cutting board.
M4srNDvyIPM_000013_000023,two men are playing a game of pillow fight in a warehouse.
9cMLd-7Yj3w_000006_000016,an advertisement for brainstorms for brainstorms.
JApGFHkA-Yk_000083_000093,a person is waxing the arm of another person who is sitting at a table.
a1jJDWuE8qE_000010_000020,a baby is laying on its back on a blanket and then falls over.
QJkpPoCxXqQ_000021_000031,two men are in a living room and one of them is laying down.
BGjbcEVCDFU_000329_000339,a person is flying over a green valley and then a person is shown jumping off the ground.
5TOz35p8lLk_000000_000010,a man with tattoos on his chest is talking to the camera.
oEAl9Xbp4MA_000170_000180,a young boy is sitting down and eating something.
gLDieRPgxuU_000000_000010,a person is demonstrating how to use a steering wheel.
AbTpFRSob0A_000002_000012,a man is getting a tattoo on a woman's leg.
Unz7ZLYhEz4_000003_000013,a person is playing with a coffee cup on the floor.
8d0aiiAbWB4_000136_000146,a woman is having her hair cut by a hairdresser.
_nLeDqOr95c_000006_000016,a man is standing in front of some guns and talking about it.
KHetTvgWEos_000002_000012,three men are driving a car and one man is driving the car.
OegoxK2rWBQ_000158_000168,two women are demonstrating how to do a sign language.
u3Yo6HM3KWs_000315_000325,a person is showing how to shoot shot shots with a first shot.
kfPMQfIGPq0_000002_000012,a man in a baseball stadium serving food at a baseball game.
n6nnS5w_Jkw_000401_000411,a boy throws a rock into a lake and throws it into the water.
s4MzGCYB9SM_000260_000270,a person is demonstrating how to fill a car engine with oil.
L5Mp4_pwiK8_000000_000010,a baseball player throws a ball to the ground and hits it.
EBtbKyfo9Cw_000360_000370,a person is demonstrating how to fold a piece of paper.
_KxGfjTUmbs_000000_000010,a man is playing the drums with drumsticks and drumsticks.
DdMNf-9yHVw_000018_000028,a boy and a boy are playing with a tree trunk.
uGt1mpsoERY_000048_000058,a woman is showing how to use a shaving brush on a skirt.
XL2YrZd4nQo_000000_000010,a man is holding a rock in his hand and he is holding it in his hand.
2snRWJ8ySO0_000000_000010,a young boy is feeding the pigeons in a public square.
fbPoM78Xl7U_000011_000021,a child is watching a video game on the television.
kOf-vl-GmVI_000115_000125,a woman is riding a horse in a fenced area.
qbHfTvZWlrA_000093_000103,a person is using a knife to peel a lemon.
8YRQ62Mj2I0_000000_000010,a man is sitting at a table eating a snack.
4l_1fCrxV94_000000_000010,a man is painting a white canvas on a street.
1_upM1fAcag_000000_000010,a person is talking and then another person is walking in the dark.
QEyeekBXT7Q_000008_000018,a group of men and women are dancing in a courtyard.
9SOCfN88qG0_000080_000090,a group of men are reading newspapers in a public area.
pKHzmL4p5Ao_000000_000010,a video of a man and a woman talking about it.
T_cbTgwg2dg_000094_000104,a man is explaining how to use a vacuum cleaner.
9SF9YZ3sRCg_000051_000061,a young girl is doing a dance routine in a living room.
2NzFMXcZs9w_000131_000141,a binder is being used to make a perfect binder.
WXmla7W4PVo_000000_000010,a person pushes a cart down the aisle of a grocery store.
IbcxtwzjbOY_000000_000010,a man is driving a large red tractor.
EeaJD7UzSkk_000000_000010,an elderly person writing with a pen on a piece of paper.
8AKP9U_RRfc_000028_000038,a man is showing how to tie a belt around his waist.
0Z-vvsm96fE_000040_000050,a person is carving a design on a piece of wood.
77wHRVllzow_000024_000034,two men are fighting with each other in a gym.
m4pa_mTaKWk_000002_000012,an advertisement for halloween carving time - o - lantern.
5rsdnKPusTU_000226_000236,a person is holding a paintball gun while playing paintball.
f6W7XkaB2Xo_000000_000010,a group of people are playing dodge ball in a gym.
6Mp8xAML5wI_000055_000065,a person is using a mallet to fill a bucket with paint.
OcJ6fkoWEq0_000004_000014,a group of people are walking around a busy restaurant.
uy5TENZk10I_000002_000012,a group of people are celebrating a birthday with a cake.
49baXOD_rJs_000012_000022,a group of women sit at a table and laugh.
95X9TWCXS90_000057_000067,a group of people are skating in a roller skating rink.
9O4nTiq3kYI_000012_000022,a person is using a tool in the dark while music is playing.
AF8inqcdDa0_000001_000011,a boy is laying on a leather couch looking at his phone.
