8y4prCCNB8Y_000017_000027,a group of people are outside playing a game of frisbee.
8YBGHniZSVA_000000_000010,a woman is standing on a grass field and doing some exercise.
8YRQ62Mj2I0_000000_000010,a man is sitting at a table and making a face.
8YYeGsOzwQ0_000000_000010,a woman is sitting on the floor and she is holding a drink and talking.
8zaLOaq_2Ug_000000_000010,a person is running around in the grass and throwing a frisbee.
8zC5fSWt6ek_000055_000065,a machine is being assembled in a workshop.
8zzDsVAZ0sA_000000_000010,a person is playing with a plastic bag on the floor.
8_1HELGfvXU_000106_000116,a man is using a vacuum to clean the floor.
9-an25-2WMA_000082_000092,a person skis down a snowy hill and then jumps into the air.
9-cJ8KW-u5M_000046_000056,a man is building a sand castle on the beach.
9-eiUz08Y0E_000005_000015,a man in a yellow shirt throws a stone into a lake.
9-Xld9xLq8M_000114_000124,a man is demonstrating how to clean a pair of shoes.
90ibWSh1llM_000008_000018,a man is pushing a cart down a sidewalk while another man is talking.
90MuQkK4phk_000018_000028,a man is talking to a woman in a fish tank.
91kpnldKk9w_000053_000063,a boy and a girl are doing a handstand in a park.
91Oo1gDYz6I_000005_000015,a group of people are dancing to music in a classroom.
92VHZvdRdnE_000071_000081,a young child is walking on a frozen road and ice fishing.
933ATvsTuBo_000000_000010,a person is outside in the snow and is talking to someone.
94b6e60aSV4_000007_000017,a man is chopping wood in a pile of wood.
94H3kHrtzT4_000025_000035,a man is running on a treadmill in a gym.
94M1yU1CE40_000002_000012,a man is lifting a barbell in front of a crowd.
95DAXZ79OA4_000000_000010,a man is sleeping in a dark room and he is sleeping.
95iQjbjz0uI_000042_000052,a group of young men are jumping on a trampoline.
95q2VsPcH8I_000010_000020,a man is sitting outside and talking to the camera.
95Vl-RRzLgs_000002_000012,a person is spinning a ball on a fan while music is playing in the background.
95X9TWCXS90_000057_000067,a group of people rollerblading in a bowling alley.
95YJMSMrrFY_000000_000010,a group of people are running and jumping on a track.
96rvT8LhoyQ_000000_000010,a video of a video showing a video showing a pink and white background.
96ThYsJ2iVg_000000_000010,a teenage boy is standing in a room and talking about how to do it.
979dp52LgcI_000005_000015,a little girl is playing the drums with a drum set.
97g4UgRi5t8_000007_000017,a logo for a gym is shown on a screen.
97mcEVEtutk_000171_000181,a person is using a hose to water a horse.
97sT5doIGWc_000045_000055,a group of people are dancing in front of a group of people.
98ieFdWqr3E_000165_000175,a man is using a tool to clean a window.
98SISSDIh-o_000012_000022,a young girl is playing a game of hockey on a field.
99zDLR2acf4_000003_000013,a group of girls are competing in a track and field competition.
9AeWKJVrXLo_000000_000010,music plays as music plays in the background.
9AjtxfocCnM_000006_000016,a man is laying on the grass and doing a back flip.
9ALCrxTtYr4_000261_000271,a person is using a pair of scissors to cut a piece of fabric.
9ANMf4YyG9c_000046_000056,a young man is showing off his fingers and showing how to do it.
9aR8eUhqPcs_000203_000213,a man is running on a track and doing a long jump.
9arxI9SdP-s_000040_000050,a woman is peeling a pineapple in a large basket.
9bdmQQXdomc_000013_000023,a young boy is standing in a parking lot and is trying to get into the car.
9bqoTBEWHSo_000000_000010,a group of kids are in a living room dancing.
9bRfEdzHQM8_000232_000242,a group of people are sitting in a room and talking.
9c9ljBdcG1s_000052_000062,a boy is standing on a bed and talking to the camera.
9cg-qqqlwdk_000602_000612,a person is using a brush to paint a sheet of paper.
9cjb8k2w9Pw_000007_000017,a young woman is smoking a pipe while smoking.
9cMLd-7Yj3w_000006_000016,a logo is shown on the screen of a business.
9d-78ifmnCc_000019_000029,a group of people are competing in a racing race.
9d-ZXcIbYpk_000094_000104,a group of men are playing cricket on a field.
9d6YXzZWYMc_000000_000010,a group of people are running and running on a field.
9dWLyX58uB0_000003_000013,a person is showing how to use an advertisement for a product.
9dyOMEVd9GM_000000_000010,two young girls are standing in front of a television.
9E41rSi5FfQ_000108_000118,a man is sitting on top of a pile of garbage.
9E8n3GJDwKg_000000_000010,a young boy is dancing to music in a living room.
9eBhetL8n5Q_000222_000232,a man is getting a tattoo on his chest and another man is laughing.
9eMBAykSRoQ_000093_000103,a man pours a drink from a can on a table.
9Ev8CeE6CCc_000008_000018,a man in front of a large crowd of people watching an event.
9EWl95ZpjAM_000407_000417,a group of people are working on some type of wood.
9EZKYCAOAvk_000119_000129,a man is cleaning a window with a cloth.
9F0fySfyvyQ_000084_000094,a woman and a young boy are playing with a toy ball.
9f2jmtiiOpo_000393_000403,a young woman is demonstrating how to do her hair.
9F7-bxIMkeU_000004_000014,a man is standing on top of a pile of rocks and he is standing on the beach.
9fEJnGK79YI_000046_000056,a person pours liquid into a cup and then pours it into a cup.
9Ff6zonSQEE_000000_000010,two men are on a beach and one is holding a stick and the other is holding a stick.
9FgaLgB6rOQ_000015_000025,a little boy is sitting in a high chair and eating ice cream.
9Fk7m53T8Mc_000040_000050,a group of people are dancing to music in a mall.
9fuIpQgnNEQ_000049_000059,a large group of people are walking down a sidewalk.
9fydbnuFSxU_000135_000145,two boys are in a room playing with a soccer ball.
9fyY069PRj8_000082_000092,a man is sitting on a couch and using a blow dryer.
9G1GT8YbSY4_000084_000094,a person is chopping up carrots with a spatula.
9giWHf6Pf24_000029_000039,a woman is doing a dance routine in front of a window.
9GnXv9TUt70_000014_000024,a person is standing on a boat in a body of water.
9GRCMekvh20_000127_000137,a woman is teaching children how to use a large ball.
9HTIw125wt8_000103_000113,a group of people are competing in a high jump.
9HuUeribSjI_000000_000010,a man is walking on a wheelbarrow with a sign advertising a business.
9HwOZQS_el4_000014_000024,a person is riding a horse in a bull ring and the bull is running.
9i0-Zb_I4vY_000124_000134,a man in a plaid shirt is picking up a basket of plants.
9i4GqMpwyxs_000000_000010,a group of people are watching a woman on a large screen.
9icm5vsoOQE_000010_000020,a young girl is washing her hands in a sink.
9idFjHC9xLU_000000_000010,a man is standing in front of a table and is talking about it.
9iDxYw5NvuM_000161_000171,a group of people are playing a game of baseball.
9Il-s93mNbA_000000_000010,a person is showing a coloring book with a brush.
9iMoFY54i68_000058_000068,a group of people are playing on a trampoline at night.
9IyZ8sJV7XU_000021_000031,a man is using a sewing machine in a clothing store.
9jD3TJk0dfY_000013_000023,a man and a woman are sitting at a table.
9jiRn7q-Fl8_000075_000085,a man is using a machine to peel a fruit.
9jJeGPikXN8_000006_000016,a person is performing a trick on a skateboard.
9JoGtU00rAU_000000_000010,a logo is shown on a sign and then a logo is shown.
9k3h5aln1s0_000086_000096,a woman and two young boys are opening presents on a christmas tree.
9k3JNTvU98M_000038_000048,a group of people are performing acrobatic moves in a gym.
9K4mKp1w-9Y_000130_000140,a man is standing in front of a news screen talking about the weather.
9Kt6FIFQrTM_000009_000019,a person is skiing down a snowy hill while others watch.
9kwn70duWiQ_000044_000054,a boy and a girl are dancing in a living room.
9lWWueOKL6Y_000025_000035,a woman is demonstrating how to fold a black shirt.
9LYqBnMOfRs_000000_000010,a group of people are walking down the street together.
9MJqtz5yLn0_000029_000039,a baby is sitting in a highchair and eating cake.
9mOZxgfQQ5Q_000000_000010,a man with a pen in his mouth is smoking a cigarette.
9N-rqGeoARk_000023_000033,a man is shaving a baby's hair with a razor.
9NDwOAQX4RI_000051_000061,a group of people are sitting in a room and playing a violin.
9NUHHtUsDUA_000022_000032,a man is standing in a garage playing a guitar.
9O4nTiq3kYI_000012_000022,a person is walking around in the dark with a stick.
9oM4bc8sNM4_000017_000027,a young girl is walking on a tightrope in a yard.
9oYDDdrtDQ8_000105_000115,a man in a gray tank top is playing a long wooden instrument.
9p879ir4yYc_000006_000016,a man and a woman are talking to each other.
9PiozWZtilo_000016_000026,a young man jumps off a diving board into a swimming pool.
9q3DvvAQTgc_000000_000010,two women are standing in front of a table and talking.
9Q7FM5jn4Q4_000015_000025,a football coach is talking about a football game.
9QFiGzDqF80_000300_000310,a woman is shaving her hair with a razor.
9QhCD0JUpls_000049_000059,a man is demonstrating how to make a balloon animal.
9qtZYavEN-o_000090_000100,a man is doing push ups on a blue floor.
9qx4OljmURU_000113_000123,a person is holding an ornament on a christmas tree.
9QzOQnffcfQ_000034_000044,a person is sledding down a hill on a sled.
9R4NmzoF_N8_000104_000114,a woman is talking into a microphone in a store.
9RH2Yb5U5vI_000012_000022,a young man is folding a pair of pants on the floor.
9riBX8u5rsI_000144_000154,a young boy is swimming in a pool and he is swimming.
9Rl4mj4fa_U_000203_000213,a weather map is shown with a weather map.
9RN4WoMfgoE_000026_000036,a person is showing how to use a digital machine.
9rO_pbRPvYk_000054_000064,a person is water skiing on a body of water.
9RsI0t1HAUo_000032_000042,a person is riding a snowmobile in the snow.
9rZnxQ4A5k4_000379_000389,a woman is riding on a skateboard in a driveway.
9SF9YZ3sRCg_000051_000061,a young girl is dancing in a living room while music plays.
9SOCfN88qG0_000080_000090,a man is reading a newspaper in a foreign language.
9sQj36gNeKU_000020_000030,a man is working on a pottery wheel while music plays in the background.
9SVSajl5SNQ_000000_000010,a boy and a girl are dancing on the floor.
9T33i4I1wyo_000019_000029,two people are demonstrating how to make a salad.
9TjkUylMBgQ_000134_000144,a woman is talking to a dog in a fenced in area.
9TnkwnECHVw_000008_000018,a young girl is sitting at a dining room table and playing with some mushrooms.
9TybRcGIC4M_000131_000141,a person is cross country skiing down a snowy road.
9uokR1lv3mo_000000_000010,a young girl is standing in front of a white wall.
9uto-7ChxIs_000012_000022,two people are on a trailer and one of them falls off.
9vttVIYnQpQ_000000_000010,a dog is being groomed by a person using an electric razor.
9vv5MSJrIzA_000009_000019,a little girl is walking her dog in a living room.
9WaPYUGht54_000023_000033,a young boy is playing with a large shovel in the dirt.
9XPGmAu4baE_000012_000022,a person is using a spinner to put the gears together.
9XupAI5ldIQ_000000_000010,a paper airplane is being used to make paper airplane.
9y1oMFLcwqs_000154_000164,a group of kids are playing in the snow with a snowman.
9YQo9o9XhSs_000044_000054,a little boy is playing with toys and talking to the camera.
9yWHF4G74Fw_000020_000030,a person is holding a small object in their hand.
9zkLcsTHCbU_000000_000010,a man is running on a treadmill in a gym.
9ZWXvDG9DHo_000052_000062,a person is using a spoon to mix flour in a bowl.
9_xbFL7decs_000015_000025,a little girl is playing with a toy while a man talks to her.
a-2Z4V7XIXo_000000_000010,a woman is sitting on a couch and talking to the camera.
a-jZ3b7BMmA_000000_000010,a man kneels on the floor and then falls down.
a0--3BQHfwk_000065_000075,a young man wearing a blue t - shirt is showing off his black shoe.
a05haZ1UjE8_000006_000016,a boy runs and throws a ball in a gym.
A0BYr2ko_W0_000001_000011,a young man is dancing in a room while music is playing.
A0e7Z55s8pE_000008_000018,a man is climbing up a ladder on a house.
a0lWzQKounE_000005_000015,a person is showing how to paint a piece of cloth.
A14mIguclsc_000032_000042,a young boy is jumping on a tightrope while another man watches.
a1jJDWuE8qE_000010_000020,a baby is laying on a bed and trying to crawl.
A2LgyTrivWw_000002_000012,a group of people are in a yard filled with pallets.
a2Ox7idnmU4_000104_000114,a group of people are standing around and taking pictures of them.
a36ZwqLGS_I_000000_000010,a young man looks at the camera while another boy laughs.
A3a01_6GkJ8_000016_000026,a man in a black coat and glasses is talking to a camera.
A3cqM3Mk2Mg_000876_000886,a group of people are sitting at a table and talking to each other.
A3hAB6x0VBE_000000_000010,music plays as music plays in the background.
a3k-6QXoOUg_000025_000035,a man is using a bucket to feed a horse.
A3pbfiQz3lY_000000_000010,a man is dancing in a room with other men.
a3THzBBZuGk_000163_000173,a woman is demonstrating how to do an exercise.
a41Z4QMI8xc_000056_000066,a man is demonstrating how to do a long jump.
A42YKez_D_g_000002_000012,a man is parasailing in the ocean on a sunny day.
A4I-Qt0jT6k_000016_000026,a man is playing the drums in a dark room.
A4IzCUlVHq4_000000_000010,a woman is in a kitchen cooking some food on a stove.
A4K_K50gISc_000000_000010,a group of people are doing martial arts together in a studio.
a4Muq4BQOlE_000000_000010,a group of kids are sitting at a table and petting a dog.
A4ScOLc3kDk_000051_000061,a man is demonstrating how to tie a piece of fabric.
A5c8ZVrJLGE_000013_000023,two young boys are blowing out candles on a birthday cake.
a5eMVl_mqjw_000044_000054,a person is demonstrating how to use a set of cards.
A5EP2j_ZuGY_000047_000057,a horse is being groomed and groomed by a person.
A5k6u3eWcGo_000003_000013,a man is sitting on the ground and talking to another man.
A5Qh90VFQBs_000000_000010,two men are in a room playing a drum set.
A5uTEBcwxKE_000045_000055,a woman is jumping on a tightrope and then falls down.
a5YwI62ouao_000176_000186,a woman is showing how to make a balloon animal.
A6-uRRwh6Qg_000394_000404,a person is walking down a sidewalk while someone is talking.
A6fwZquJikI_000035_000045,a person is windsurfing in the ocean on a sunny day.
a6Nup8HA0EA_000116_000126,a woman is demonstrating how to iron a piece of leather.
A6oj-53aSoo_000000_000010,a little boy is getting his hair cut by an adult.
a7duB3wE8uw_000020_000030,a man in a grocery store talking about the food he is talking about.
a7j_2rB6hQM_000002_000012,a man is sitting in front of a gong and hitting it with a hammer.
a7NVgZ3aBkY_000179_000189,a person is demonstrating how to fold a red napkin.
A9Jfovrfe74_000002_000012,a girl is sitting in a chair and chewing gum.
a9n6IubEL9Y_000000_000010,a person is showing how small balls are.
A9sbpxltcqo_000008_000018,a young man is competing in a long jump competition.
aa3CxBT4l1s_000047_000057,a little boy is crying and crying in the bathroom.
Aaa-ORaBqPY_000008_000018,a man and a baby are sitting at a table and reading a book.
aAdKs8X26bE_000010_000020,a woman is in a gym and is doing some exercise.
aaeJXj0ruPw_000002_000012,a man wearing a safety vest
aAIJuq6SPgo_000045_000055,a young boy dribbles a basketball in a gym.
aaiy7B1fmEQ_000025_000035,a man is hugging another man in the living room.
aApgfShkNGk_000057_000067,a boy is sitting on the floor playing with a toy train.
aATCiJYjYzE_000027_000037,a group of kids are practicing martial arts in a gym.
AaTvErday_s_000121_000131,a man is demonstrating how to do a long jump rope.
AB--gD-XTR8_000092_000102,a group of people are racing around a dirt track.
abaLFY_GI8k_000295_000305,a group of boys are playing a game of soccer outside.
abDZApXozbw_000000_000010,a large group of people are standing in the desert watching a man riding a camel.
abfggAafEmg_000038_000048,a group of people are walking around a construction site.
AbL-AXmlmmM_000008_000018,a young boy is riding a lawn mower through the woods.
AbraJ-dEV8M_000126_000136,a person is demonstrating how to paint a fingernail.
AbTpFRSob0A_000002_000012,a person is sitting at a table and talking to someone.
ac16vRz2E70_000211_000221,a woman is demonstrating how to make a glass ball.
Ac2tjpAbrFY_000091_000101,a young girl is swinging on a rope in a park.
ACqrR9G1T-w_000017_000027,a person is using a tool to drill a stone into a piece of wood.
ACsoDklrrQk_000083_000093,a man is snowboarding down a snowy hill while music plays in the background.
aCSZ3XChrh4_000006_000016,a little girl is getting her hair cut by a car.
ACU0kZoljGA_000122_000132,a group of girls are performing a dance routine on a basketball court.
acWe5XOfYvs_000124_000134,a person is using a machine to thread a piece of string.
ad8VP_08yLw_000000_000010,a young boy is playing the drums in a room.
adabI1LESIs_000115_000125,a woman is walking in the driveway of a house holding a knife.
adB0lw94_SU_000053_000063,a person is riding a boat on a body of water.
ADbYYql06k4_000027_000037,a boy is sitting on a wheelbarrow in the middle of a stream.
ADE00jtCRaw_000214_000224,a baby is crawling on the floor and is trying to crawl.
AdllwsZXqZE_000000_000010,a man hits a shot putt on a golf course.
aDNE7rWDFA4_000197_000207,a person is using a black marker to color a piece of paper.
adt76JZ7Z4E_000269_000279,a man is playing a song on an electric xylophone.
adzb1ZOcGvY_000000_000010,a man in a blue jacket is waving his fingers in the air.
ae5-o3wtONA_000000_000010,a group of people are in a gym doing exercise.
ae5Sv8omNlM_000038_000048,music plays as music plays in the background.
AehLAPZBSzA_000000_000010,a boy is sitting on a fence and then jumps over a fence.
AEkLDauJVi0_000069_000079,a boy is sitting on a bench eating a burger with a knife.
AEodY4SGNJs_000000_000010,a young boy in a striped black and white striped shirt throws a flag.
aEuMovRpBwY_000056_000066,two girls are in a gym doing a dance routine.
AF8inqcdDa0_000001_000011,a young man is sleeping on a couch in his living room.
afGSfvd2D2w_000136_000146,a young boy is standing at a table and eating food.
afjSa8mLtUg_000095_000105,two young men are skiing in the snow and one of them is talking.
AfKLBVGY6C0_000016_000026,a man is in a room doing a back flip.
AfsbG4zC4Tk_000004_000014,a person is pouring something into a pan and stirring it in a pan.
AfWjIh2e3Uc_000004_000014,a man is using a lawn mower to mow the grass.
aFXBpfCjjq8_000000_000010,music plays as music plays in the background.
AFzMNrdZQr0_000024_000034,a woman is feeding a baby food out of a cup.
ag2pbbRQx5o_000000_000010,a young girl blows out a candle on a cake.
aG7rjkh12Rw_000000_000010,a young man is trying to push a car up and down the road.
AgCtPgX1K7U_000053_000063,a person wearing gloves is wearing gloves and a glove.
AgiE6Cbxyk0_000000_000010,a person is showing how to use a sewing machine.
aGlAVLUV9mw_000000_000010,a group of men are playing a game of beer pong.
AgOyGISM_FA_000003_000013,a woman is standing in front of a group of people.
aGPn6fXtWNs_000045_000055,a woman is sitting at a table and talking to someone.
agS5OU-9E7s_000433_000443,a man is showing how to use a bottle opener.
agswfX9gtro_000007_000017,a dog is getting a hair groomed by its owner.
ahcAm2nDxtc_000000_000010,a person is demonstrating how to cook an egg in a frying pan.
ahn2ZIUSa2Y_000006_000016,a man on a horse is trying to lasso a calf.
aHtoFuDyNjg_000108_000118,a group of men are working on a piece of machinery.
aHujd7e5Ppw_000265_000275,a person is using a spray bottle to spray paint on a table.
AhveF87H2jA_000000_000010,a person is using a wheelbarrow to move around the grass.
aILW2ykaUbM_000024_000034,a young girl is sitting on the floor and reading a paper.
aj0YuCpyGho_000170_000180,a person is demonstrating how to cook green beans in a skillet.
aj1G8E1HBYA_000028_000038,a group of people are standing around outside and one of them is holding a tool.
aj8YXq-dn4s_000005_000015,a toddler sits at a table and eats a dessert.
ajB5i7H4RDo_000221_000231,a group of people are standing in the snow holding a sign.
AJCN6cO49Tw_000000_000010,a shirtless man is sitting on a stool and doing squats.
aJTF-3Gno6g_000006_000016,a woman is sitting on the floor doing a yoga pose.
ajtMoUrzf_o_000020_000030,a machine is shown and then a print is shown on a piece of paper.
aKCipaxJr8k_000783_000793,a person is making a snowman out of a plastic bag.
Akf4_mtjS8s_000023_000033,a group of people are outside in the woods and a fire pit.
AkFy3j-73JA_000018_000028,a person is ice skating on an ice rink.
aKLZHkkJw-M_000027_000037,a woman is sitting at a sewing machine and talking about it.
AlGpYo1jcMY_000100_000110,a chef is demonstrating how to make a homemade pizza.
ALTXb9DwYvs_000077_000087,a man is holding a toothbrush and brushing it with a brush.
ALZS2p3W8FM_000021_000031,a man is sitting at a table and holding a cup.
aM2PoO0-5JA_000032_000042,a group of women are looking through a christmas tree.
aM4WyvYFP1k_000795_000805,a man is sitting on the floor in front of a brick fireplace and talking.
AmtRYx5JEZk_000000_000010,a boy is climbing up a ladder in a park.
AMzDOF-2N8g_000000_000010,a man in a black shirt is dancing to music.
ANI0sV82L1g_000013_000023,a little boy is sitting in a chair and laughing.
aNlv5BGUutk_000017_000027,a toddler is crawling on a mat and then falls down.
ANU-2HyGzKE_000000_000010,a boy in a red coat is standing in the forest.
ANyFz08xKmI_000026_000036,a person is demonstrating how to use a can opener.
aoHGRWrwfpA_000464_000474,a man is sitting at a bar with a bottle of beer.
aOq--ppDs2Y_000030_000040,a boy is sitting on a couch and playing with his fingers.
aP6H0P0fchE_000000_000010,a logo for a company is shown and then a logo is shown.
AP6zjrw3eWU_000029_000039,a shirtless man is riding on a tractor while another man watches.
aPjbJ4ZNcVQ_000157_000167,a man and a young boy are sitting at a table and they are preparing a bowl of food.
ApQOH_a3eq8_000003_000013,a person is talking about balloons on a board outside.
aPYruADNAxM_000000_000010,a little girl is sitting on the floor reading a book.
AQ3J27SxaHs_000004_000014,a man is lifting a barbell in a gym.
aQ4uMrvliQo_000037_000047,a man jumps off a bench and jumps off a bench.
AqNs5LWnz2s_000075_000085,a little girl is holding a small object in her mouth.
arB-2Wtvz10_000012_000022,a baby is crawling on the carpet while someone is talking.
arBaTLzvEn0_000015_000025,a person is using a stick to cut a piece of wood.
aRk48WYjBBk_000029_000039,two little girls are reading a book while one of them reads.
AR_waFJEzSw_000000_000010,a group of people ice skating at an ice rink.
as7wX24qOZE_000024_000034,a man and a woman are talking to each other in front of a truck.
asloC1_ik4g_000107_000117,a group of young men are in a studio and one of them is laying on the floor.
aSplszCLGYo_000000_000010,a person walks down a hallway and walks down the hallway.
aT7NCMQM56Q_000000_000010,a dog is standing on a deck looking out the window.
ATAmRUaNr3E_000053_000063,a man in a black jacket and sunglasses is doing a trick.
atCK9iCjIks_000200_000210,a man is standing on a rope and then jumps off a cliff.
ATdvI5zCzWA_000014_000024,a man is playing in the snow and making a snowman.
ATGGerW1bnQ_000012_000022,a dog is being groomed and groomed by a woman.
aTJvGliOu7k_000000_000010,a little boy is sitting in a car seat and listening to music.
atKJ7VHKRDw_000058_000068,a woman is doing a handstand on the beach.
atLO_DGRq4M_000051_000061,a woman uses a knife to peel a piece of fruit.
AtUtNC2dTiY_000182_000192,a man is holding a baseball and catching it with a baseball in his hand.
Au6C06O_Eis_000043_000053,a person is showing how to fold a piece of paper.
aUM5lSD_g-w_000052_000062,a man is hanging from a rope in a gym.
AUzpATKZ2jU_000002_000012,a little girl in a tutu is dancing in a studio.
av6Tos5Gm3M_000000_000010,a young girl is standing in a room and she is dancing.
aVFpr1J5acI_000003_000013,a shirtless man jumps off a diving board into a swimming pool.
aviyQnf06MI_000126_000136,a man is standing in front of a mirror looking in the mirror.
avmJEEG6EQA_000039_000049,a group of people are inside of a vehicle and they are going down the stairs.
AVn6O5tB5GA_000073_000083,a person is using a rope to trim a horse.
Awo2zURJ6fY_000014_000024,a person is showing how to make a food item.
AWO_nKil_kA_000007_000017,a young girl is sitting on a bed and playing with her hair.
aX8xDeFkoQE_000035_000045,a girl is sitting in a chair and reading a book.
aXdAu4g7dAA_000000_000010,a man and a woman are standing in a bedroom in a house.
AxMf6X5_A3A_000002_000012,a person is riding a bike on a track and a person is riding it.
axSdPseoUlQ_000073_000083,a person is using a wooden spatula to stir scrambled eggs.
aXtt3IRdAtI_000047_000057,a little boy is sitting in a shopping mall eating a fish.
aXUa36rKo5w_000006_000016,a man is sitting on an exercise ball in a gym.
axUFmA1cpws_000000_000010,a man is throwing a frisbee at another man.
aXzZfGsfSWQ_000004_000014,a woman is standing in an airport and she is laughing.
aYew9G2osTo_000000_000010,two men are dancing in a room with one another.
ayKOTk9EFjI_000000_000010,a girl does a flip in the air and then does a back flip.
AyrG9uD_gNk_000036_000046,a woman is sitting in a chair and fishing in the water.
Ayt728vAWDo_000003_000013,a man is standing on a cliff and looking at the ground.
aZa5AP9YKBk_000065_000075,a person is using a cutting board to make a sandwich.
AZEiLkvPm8A_000110_000120,a person is playing a game of dominoes on a table.
Azkrtgt8buQ_000003_000013,a baby is sitting in a shopping cart and looking at the camera.
aZq9W61seMw_000009_000019,a woman wearing a tank top is standing in a living room and talking.
azV7fGD9XrA_000000_000010,a man is using a saw to cut a piece of wood.
a_LbJAGMpvM_000249_000259,a group of young men are laughing and eating money.
a_rGCA-vxNU_000018_000028,a man is sitting down and petting a dog.
A_RumvVrXu4_000138_000148,a group of men are competing in a long jump competition.
b-Mlm0h-dzw_000205_000215,a young woman is showing how to use a pair of gloves.
b-qLVLEjMcA_000011_000021,a boy and a girl are playing in the snow outside.
B03qMMq6AkQ_000018_000028,a man is standing in a gym and lifting weights.
B0aFlG7294w_000431_000441,a woman is using a loom to make a loom.
b0CmAox4n6w_000026_000036,a little boy is playing with an egg while another child watches.
B0EKYDSv_yQ_000002_000012,a young girl is cooking eggs in a pot on the stove.
b0reQruZreE_000005_000015,a little boy is waving his hand at the camera.
b145wDc6wRA_000000_000010,a group of musicians are playing music on the street.
B17026LccoA_000006_000016,a man kneels on a deck as a woman kneels on his knees.
B1OdpN0ZI8g_000005_000015,a young man is running on the street and doing a back flip.
b2VwJXLsqNI_000022_000032,a man is holding on to a rope while water skiing.
B2ZUn_uAxCA_000003_000013,a man in a gym is lifting a barbell over his head.
B3kvcXsJj74_000000_000010,a person is playing the drums with a drum set.
b3t6xpITK2k_000003_000013,a group of people are standing around a bar drinking beer.
b3tHC5nLNgk_000025_000035,a man is waxing his face with a wax strip.
B3yH6gdtZy4_000210_000220,a girl is getting her hair braided by another girl.
B3ZaazFxhWA_000451_000461,a young child is chewing on some food and talking.
B4kPSDyUj3c_000020_000030,a man is riding a camel while a group of people watch.
B4RZ9Prk8qA_000015_000025,a group of people are sitting in the sand at the beach.
B4Zk7uw432k_000000_000010,a man is using a vacuum to clean the floor.
B5KfXvL8dus_000040_000050,a group of people are playing music in a church.
B5K_x2cDYfM_000026_000036,a woman in a black dress is playing a musical instrument.
B5lAcaojk0E_000000_000010,a young man is standing in front of a mirror and getting his ears pierced.
b5wAeJw0fho_000042_000052,a person is playing a drum set with a drum set.
b5YUpGYiyKs_000003_000013,a man is using a snow blower to clear snow from the driveway.
B65AIrPb29U_000000_000010,a woman is laying down in a hospital bed and she is laying down.
b6Eejb-2hOs_000000_000010,a person is using a pottery wheel to make a bowl.
b6GmwW0LU5I_000002_000012,a man is scuba diving in a pool while music plays.
b6NR1LrHO14_000033_000043,two boys are doing a dance routine in a gym.
B6wOVvo6DjY_000000_000010,a baby is sitting in a highchair and eating cake.
B7gL0n-sdTM_000008_000018,a person is playing a song on a wooden table.
b87OVWCgRr8_000007_000017,a man is working on a christmas tree on a table.
B8a2_ZCxVyQ_000000_000010,a little boy is standing in front of a white car and talking.
b8I28dNihBg_000019_000029,a piece of metal is being assembled on a table.
b8lFP6c6QYs_000013_000023,a person is using a sewing machine to sew a piece of fabric.
b8mlAeW6oIQ_000028_000038,a man is using an ax to cut a tree stump.
b8WVkr0Tjk8_000019_000029,a young man is practicing hitting a baseball with a bat.
B9Dwk6SCCxk_000179_000189,a boy is riding a bike in the driveway of a house.
b9JXIIs96hA_000077_000087,a young girl is swimming in a pool and is swimming.
B9nnm3hoAis_000011_000021,a person is showing how to use a tool in a workshop.
B9qb-EQNkfk_000000_000010,a young boy is sitting down and talking to a woman.
B9_vg9hjmnI_000005_000015,a woman is standing in a garage and is working on a car.
ba2SS4b70vA_000012_000022,a man is standing on a rocky beach and talking to someone.
Ba46Gq1Gms0_000000_000010,two people are standing in front of a door and one of them is holding a sword.
baEoQJbrqP0_000143_000153,two men are fighting with each other in a field.
baMzitSJq9w_000006_000016,a woman is sitting in a classroom and explaining what she is doing.
ba_sxYkeXvU_000036_000046,a man in a white t - shirt is using a spatula to make a mess.
bB3JIozhEKU_000029_000039,a man is standing on a golf course and hitting a golf ball.
Bb8OqOF8sP4_000007_000017,a young girl is playing a game of chalk on the sidewalk.
Bb8YBY227Es_000056_000066,two men are standing in front of a car and one of them is holding a fishing pole.
bbaTJSBNYg4_000033_000043,a person is standing in front of a wall and talking to the camera.
BBgijzqskUE_000025_000035,a man is standing at a podium and playing the drums.
bbLNwQdRNCg_000000_000010,a young man runs and throws a frisbee in front of a group of people.
BbUjrqWir4g_000029_000039,a person is writing on a piece of paper with a pen.
BBZaHZ0DPDc_000031_000041,a man is counting a dollar bill and counting it.
Bb_ksbWpLxI_000000_000010,a young girl throws a ball into a basket and then throws it into a basket.
bC1TuzH78ZQ_000000_000010,a girl is running on a track and jumping over a hurdle.
bcbev6Q-xhI_000027_000037,a man is using a machine to cut a watermelon.
bCCl97eQWX4_000043_000053,a group of kids are sitting in a living room and talking.
bcdvuA2FXsU_000000_000010,a baby is sitting in a stroller and laughing.
BCMKtBT0FeQ_000039_000049,a man and a woman are sitting at a table eating food.
BCquVC23DUA_000000_000010,music plays as music plays in the background.
bCRO46WqWUI_000028_000038,a woman is standing in a bar and she is juggling drinks.
BcW6Y7eufQE_000239_000249,a woman and a child are playing a game of rock paper.
bCWg_x56TAM_000006_000016,a young man is laughing and laughing at the camera.
bD2FHM1XqeQ_000036_000046,a man is standing on top of a segway in a house.
